0,0.00019715935371802506,9.22961043452444e-05
0,0.00019715935371802506,9.22961043452444e-05
0,0.00019715935371802506,9.22961043452444e-05
1,0.0006330812247071761,0.00031869284102369305
2,0.0005875815880501664,0.0002429343110794486
3,0.0008855167320691956,0.0003589986309934997
4,0.0010249338761475044,0.00041611016264828153
5,0.0006644722619530823,0.00028963746184172776
6,0.001533377049297407,0.0005579980460720982
7,0.002468872995029366,0.0007182700852095883
8,0.003497572749473304,0.0009396773107437606
